date,new_cases,total_cases,new_deaths,total_deaths,new_tests,total_tests,cases_per_million,deaths_per_million,tests_per_million
2020-02-20,0.0,10.0,0,0,,,0.007246353786042499,0.0,
2020-02-21,0.0,10.0,0,0,,,0.007246353786042499,0.0,
2020-02-22,0.0,10.0,0,0,,,0.007246353786042499,0.0,
2020-02-23,0.0,10.0,0,0,,,0.007246353786042499,0.0,
2020-02-24,0.0,10.0,0,0,,,0.007246353786042499,0.0,
2020-02-25,0.0,10.0,0,0,,,0.007246353786042499,0.0,
2020-02-26,0.0,10.0,0,0,,,0.007246353786042499,0.0,
2020-02-27,0.0,10.0,0,0,,,0.007246353786042499,0.0,
2020-02-28,0.0,10.0,0,0,,,0.007246353786042499,0.0,
2020-02-29,0.0,10.0,0,0,,,0.007246353786042499,0.0,
2020-03-01,0.0,10.0,0,0,,,0.007246353786042499,0.0,
2020-03-02,,,0,0,,,,0.0,
2020-03-03,4.0,14.0,0,0,,,0.010144895300459499,0.0,
2020-03-04,19.0,33.0,0,0,,,0.023912967493940247,0.0,
2020-03-05,1.0,34.0,0,0,,,0.024637602872544496,0.0,
2020-03-06,2.0,36.0,0,0,,,0.026086873629752996,0.0,
2020-03-07,3.0,39.0,0,0,,,0.028260779765565746,0.0,
2020-03-08,5.0,44.0,0,0,,,0.031883956658586995,0.0,
2020-03-09,5.0,49.0,0,0,,,0.03550713355160824,0.0,
2020-03-10,6.0,55.0,0,0,,,0.03985494582323374,0.0,
2020-03-11,10.0,65.0,0,0,,,0.04710129960927624,0.0,
2020-03-12,13.0,78.0,0,0,,,0.05652155953113149,0.0,
2020-03-13,8.0,86.0,1,1,,,0.06231864255996549,0.0007246353786042499,
2020-03-14,3.0,89.0,1,2,,,0.06449254869577824,0.0014492707572084998,
2020-03-15,23.0,112.0,0,2,,,0.08115916240367599,0.0014492707572084998,
2020-03-16,7.0,119.0,0,2,,,0.08623161005390574,0.0014492707572084998,
2020-03-17,23.0,142.0,1,3,,,0.10289822376180348,0.0021739061358127497,
2020-03-18,14.0,156.0,0,3,,,0.11304311906226298,0.0021739061358127497,
2020-03-19,22.0,178.0,1,4,191.0,191.0,0.12898509739155647,0.0028985415144169996,0.13840535731341172
2020-03-20,50.0,228.0,0,4,1060.0,1251.0,0.16521686632176896,0.0028985415144169996,0.9065188586339166
2020-03-21,60.0,288.0,0,4,1325.0,2576.0,0.20869498903802397,0.0028985415144169996,1.8666607352845477
2020-03-22,77.0,365.0,3,7,1298.0,3874.0,0.2644919131905512,0.005072447650229749,2.807237456712864
2020-03-23,74.0,439.0,2,9,3708.0,7582.0,0.3181149312072657,0.006521718407438249,5.494185440577422
2020-03-24,85.0,524.0,0,9,157.0,7739.0,0.3797089383886269,0.006521718407438249,5.60795319501829
2020-03-25,87.0,611.0,1,10,4280.0,12019.0,0.4427522163271967,0.007246353786042499,8.709392615444479
2020-03-26,43.0,654.0,3,13,,,0.4739115376071794,0.009420259921855249,
2020-03-27,75.0,729.0,4,17,,,0.5282591910024982,0.012318801436272248,
2020-03-28,185.0,914.0,2,19,,,0.6623167360442844,0.013768072193480748,
2020-03-29,70.0,984.0,6,25,,,0.7130412125465819,0.018115884465106247,
2020-03-30,92.0,1076.0,4,29,,,0.7797076673781729,0.021014425979523247,
2020-03-31,180.0,1256.0,3,32,,,0.9101420355269378,0.023188332115335997,
2020-04-01,386.0,1642.0,6,38,,,1.1898512916681783,0.027536144386961496,
2020-04-02,328.0,1970.0,12,50,,,1.4275316958503723,0.036231768930212495,
2020-04-03,336.0,2306.0,6,56,21294.0,33313.0,1.6710091830614002,0.040579581201837994,24.139778367443377
2020-04-04,601.0,2907.0,12,68,10705.0,44018.0,2.1065150456025545,0.04927520574508899,31.89700009540187
2020-04-05,472.0,3379.0,9,77,9584.0,53602.0,2.4485429443037603,0.05579692415252724,38.841905563945005
2020-04-06,693.0,4072.0,32,109,11534.0,65136.0,2.9507152616765056,0.07898525626786324,47.19985002076642
2020-04-07,354.0,4426.0,5,114,12947.0,78083.0,3.20723618570241,0.08260843316088448,56.581704267555644
2020-04-08,853.0,5279.0,35,149,13904.0,91987.0,3.825350163651835,0.10797067141203323,66.65703457166913
2020-04-09,591.0,5870.0,20,169,16991.0,108978.0,4.253609672406947,0.12246337898411823,78.96931428953394
2020-04-10,547.0,6417.0,30,199,16420.0,125398.0,4.649985224503472,0.14420244034224572,90.86782720621572
2020-04-11,1035.0,7452.0,40,239,18044.0,143442.0,5.39998284135887,0.17318785548641571,103.94314797775081
2020-04-12,909.0,8361.0,34,273,16374.0,159816.0,6.058676400510133,0.1978254583589602,115.8083276670168
2020-04-13,796.0,9157.0,35,308,21806.0,181622.0,6.635486161879116,0.22318769661010895,131.60972673286108
2020-04-14,1211.0,10368.0,31,339,27339.0,208961.0,7.5130196053688625,0.24565139334684072,151.42053334852267
2020-04-15,1076.0,11444.0,38,377,29706.0,238667.0,8.292727272747035,0.2731875377338022,172.9465519053405
2020-04-16,941.0,12385.0,37,414,28357.0,267024.0,8.974609164013634,0.29999904674215944,193.4950373364212
2020-04-17,1007.0,13392.0,23,437,32167.0,299191.0,9.704316990268115,0.3166656604500572,216.80438355998413
2020-04-18,991.0,14383.0,43,480,37000.0,336191.0,10.422430650464927,0.34782498173003995,243.61589256834137
2020-04-19,1334.0,15717.0,27,507,29463.0,365654.0,11.389094245522996,0.3673901369523547,264.9658247281584
2020-04-20,1553.0,17270.0,36,543,,,12.514452988495396,0.39347701058210766,
2020-04-21,1336.0,18606.0,47,590,,,13.482565854310673,0.4275348733765074,
2020-04-22,1383.0,19989.0,50,640,,,14.48473658292035,0.46376664230671993,
2020-04-23,1409.0,21398.0,41,681,,,15.50574783137374,0.49347669282949413,
2020-04-24,1684.0,23082.0,37,718,41247.0,406901.0,16.726033808943296,0.5202882018378514,294.8548601894479
2020-04-25,1429.0,24511.0,57,775,38168.0,445069.0,17.761537764968768,0.5615924184182937,322.51274332001486
2020-04-26,1990.0,26501.0,49,824,45352.0,490421.0,19.203562168391226,0.5970995519699019,355.37640701047485
2020-04-27,1396.0,27897.0,48,872,40510.0,530931.0,20.21515315692276,0.6318820501429059,384.731386197733
2020-04-28,1543.0,29440.0,62,934,50914.0,581845.0,21.333265546109118,0.6768094436163694,421.6254718639898
2020-04-29,1897.0,31337.0,73,1007,54031.0,635876.0,22.70789885932138,0.7297078262544796,460.778246005356
2020-04-30,1718.0,33055.0,67,1074,59437.0,695313.0,23.95282243976348,0.7782583966209644,503.8483990034568
2020-05-01,1993.0,35048.0,73,1147,72453.0,767766.0,25.39702074932175,0.8311567792590746,556.3504060894705
2020-05-02,2293.0,37341.0,71,1218,73709.0,841475.0,27.058609672461294,0.8826058911399763,609.7625552110112
2020-05-03,2644.0,39985.0,83,1301,70087.0,911562.0,28.974545613490932,0.9427506275641291,660.5500749912472
2020-05-04,2553.0,42538.0,72,1373,60783.0,972345.0,30.82453973506758,0.994924374823635,704.5955872089494
2020-05-05,3900.0,46438.0,195,1568,84713.0,1057058.0,33.65061771162416,1.1362282736514637,765.9816240366512
2020-05-06,2958.0,49396.0,126,1694,84835.0,1141893.0,35.794089161535524,1.2275323313555992,827.4560663805427
2020-05-07,3561.0,52957.0,89,1783,80632.0,1222525.0,38.37451574474526,1.2920248800513776,885.8848662281606
2020-05-08,3390.0,56347.0,103,1886,80375.0,1302900.0,40.83102967821367,1.3666623240476152,944.1274347834772
2020-05-09,3320.0,59667.0,95,1981,85425.0,1388325.0,43.23681913517978,1.435502685015019,1006.0294120007452
2020-05-10,3277.0,62944.0,128,2109,85824.0,1474149.0,45.611449270865904,1.528256013476363,1068.2205187340764
2020-05-11,4213.0,67157.0,97,2206,64651.0,1538800.0,48.664338120925606,1.5985456452009752,1115.0689205962196
2020-05-12,3604.0,70761.0,87,2293,85891.0,1624691.0,51.27592402541533,1.6615889231395449,1177.3085778999173
2020-05-13,3525.0,74286.0,122,2415,94671.0,1719362.0,53.830263734995306,1.7499944393292635,1245.9105338277602
2020-05-14,3722.0,78008.0,134,2549,92791.0,1812153.0,56.527356614160325,1.8470955800622328,1313.150175243827
2020-05-15,3967.0,81975.0,100,2649,92911.0,1905064.0,59.40198516108338,1.9195591179226579,1380.4767729053267
2020-05-16,3970.0,85945.0,103,2752,94325.0,1999389.0,62.27878761414225,1.9941965619188957,1448.8280049921725
2020-05-17,4987.0,90932.0,120,2872,93365.0,2092754.0,65.89254424724164,2.0811528073514056,1516.4835871155583
2020-05-18,5242.0,96174.0,157,3029,75150.0,2167904.0,69.69108290188512,2.194920561792273,1570.9399358176677
2020-05-19,4970.0,101144.0,134,3163,101475.0,2269379.0,73.29252073354824,2.2920217025252425,1644.472310861534
2020-05-20,5611.0,106755.0,140,3303,108121.0,2377500.0,77.35844984289669,2.3934706555298373,1722.820612631604
2020-05-21,5609.0,112364.0,132,3435,103532.0,2481032.0,81.42292968148793,2.489122525505598,1797.8435626492592
2020-05-22,6088.0,118452.0,148,3583,103514.0,2584546.0,85.83450986643061,2.5963685615390273,1872.8534692300996
2020-05-23,6654.0,125106.0,137,3720,115364.0,2699910.0,90.65623367566329,2.6956436084078095,1956.4503050474002
2020-05-24,6767.0,131873.0,147,3867,108623.0,2808533.0,95.55984128267825,2.802165009062634,2035.1623737775296
2020-05-25,6977.0,138850.0,154,4021,90170.0,2898703.0,100.6156223192001,2.913758857367689,2100.502745866275
2020-05-26,6535.0,145385.0,146,4167,92528.0,2991231.0,105.35111451837886,3.0195556226439093,2167.551808177769
2020-05-27,6387.0,151772.0,170,4337,116041.0,3107272.0,109.97936068152421,3.1427436370066317,2251.639222146385
2020-05-28,6566.0,158338.0,194,4531,119976.0,3227248.0,114.73731657743971,3.283322900455856,2338.578076329808
2020-05-29,7466.0,165804.0,175,4706,121702.0,3348950.0,120.14744431409905,3.4101340917116,2426.7676511767027
2020-05-30,7964.0,173768.0,265,4971,127761.0,3476711.0,125.91844046930329,3.602162467041726,2519.3477917825603
2020-05-31,8380.0,182148.0,193,5164,125428.0,3602139.0,131.99088494200691,3.742017095112346,2610.237358050134
2020-06-01,8392.0,190540.0,230,5394,100180.0,3702319.0,138.07202503925376,3.908683232191324,2682.831330278708
2020-06-02,8171.0,198711.0,204,5598,128868.0,3831187.0,143.9930207178291,4.05650884942659,2776.21364224868
2020-06-03,8909.0,207620.0,217,5815,137158.0,3968345.0,150.44879730581437,4.213754726583713,2875.603181507282
2020-06-04,9304.0,216924.0,260,6075,139485.0,4107830.0,157.1908048683483,4.402159925020818,2976.678947291896
2020-06-05,9851.0,226775.0,273,6348,143661.0,4251491.0,164.32918798297877,4.599985383379778,3080.780790417561
2020-06-06,9887.0,236662.0,294,6642,137938.0,4389429.0,171.49365797123897,4.813028184689427,3180.7355452714737
2020-06-07,9971.0,246633.0,287,6929,142069.0,4531498.0,178.71899733130195,5.020998538348847,3283.6837688744013
2020-06-08,9983.0,256616.0,271,7200,108048.0,4639546.0,185.9530323159082,5.217374725950599,3361.979172261833
2020-06-09,9987.0,266603.0,271,7471,141682.0,4781228.0,193.18996584202884,5.4137509135523505,3464.64696197324
2020-06-10,9985.0,276588.0,274,7745,145216.0,4926444.0,200.42545009739226,5.612301007289915,3569.875613112635
2020-06-11,9996.0,286584.0,357,8102,151808.0,5078252.0,207.66890534192035,5.870995837451632,3679.881060667789
2020-06-12,10956.0,297540.0,396,8498,150305.0,5228557.0,215.6080105499085,6.157951447378915,3788.797381248901
2020-06-13,11458.0,308998.0,386,8884,143737.0,5372294.0,223.910882717956,6.437660703520156,3892.95429666334
2020-06-14,11929.0,320927.0,311,9195,151432.0,5523726.0,232.5550581493261,6.663022306266077,4002.6872813161385
2020-06-15,11502.0,332429.0,325,9520,115519.0,5639245.0,240.88981427403218,6.898528804312459,4086.396435617123
2020-06-16,10667.0,343096.0,380,9900,146936.0,5786181.0,248.6194998576037,7.173890248182074,4192.871459607717
2020-06-17,10974.0,354070.0,2003,11903,163187.0,5949368.0,256.57164850240673,8.625334911526386,4311.122533136009
2020-06-18,12881.0,366951.0,334,12237,165412.0,6114780.0,265.9056768142081,8.867363127980205,4430.985920381695
2020-06-19,13586.0,380537.0,336,12573,176959.0,6291739.0,275.7505730679254,9.110840615191234,4559.216672344124
2020-06-20,14516.0,395053.0,375,12948,189869.0,6481608.0,286.26938022374475,9.382578882167827,4696.802467044335
2020-06-21,15413.0,410466.0,306,13254,190730.0,6672338.0,297.438185314172,9.604317308020727,4835.012172805524
2020-06-22,14821.0,425287.0,445,13699,143267.0,6815605.0,308.1780062604656,9.92678005149962,4938.828509592018
2020-06-23,14933.0,440220.0,312,14011,187223.0,7002828.0,318.9989863691629,10.152866289624145,5074.496919080442
2020-06-24,15968.0,456188.0,465,14476,215195.0,7218023.0,330.56996409471554,10.48982174067512,5230.434829379184
2020-06-25,16922.0,473110.0,418,14894,207871.0,7425894.0,342.83224397145665,10.792719328931698,5381.065510165027
2020-06-26,17296.0,490406.0,407,15301,215446.0,7641340.0,355.36553747979576,11.087645928023628,5537.185303943798
2020-06-27,18552.0,508958.0,384,15685,220479.0,7861819.0,368.8089730236618,11.365905913407659,5696.952187583085
2020-06-28,19906.0,528864.0,410,16095,231095.0,8092914.0,383.233564870158,11.663006418635401,5864.4118004016345
2020-06-29,19459.0,548323.0,380,16475,170560.0,8263474.0,397.3342447024181,11.938367862505016,5988.005610576375
2020-06-30,18522.0,566845.0,418,16893,210292.0,8473766.0,410.75594118492603,12.241265450761594,6140.39063361382
2020-07-01,18653.0,585498.0,507,17400,217931.0,8691697.0,424.2725649020311,12.608655587713947,6298.311146308422
2020-07-02,19148.0,604646.0,434,17834,229588.0,8921285.0,438.14788313154526,12.923147342028193,6464.678733611416
2020-07-03,20903.0,625549.0,379,18213,241576.0,9162861.0,453.2949364505099,13.197784150519203,6639.733249833115
2020-07-04,22771.0,648320.0,442,18655,242383.0,9405244.0,469.79560865670726,13.518072987862281,6815.37254680535
2020-07-05,24850.0,673170.0,613,19268,248934.0,9654178.0,487.80279781502287,13.962274474946687,6995.75893014282
2020-07-06,24248.0,697418.0,425,19693,180596.0,9834774.0,505.37375647541876,14.270244510853493,7126.625180977233
2020-07-07,22252.0,719670.0,467,20160,241430.0,10076204.0,521.4983429201205,14.608649232661678,7301.573900433657
2020-07-08,22752.0,742422.0,482,20642,262679.0,10338883.0,537.9852470541244,14.957923485148926,7491.920397050043
2020-07-09,24879.0,767301.0,487,21129,267061.0,10605944.0,556.0134506384195,15.310820914529195,7685.442245895472
2020-07-10,26506.0,793807.0,475,21604,283659.0,10889603.0,575.2206359837038,15.655022719366213,7890.9915927549755
2020-07-11,27114.0,820921.0,519,22123,282511.0,11172114.0,594.8683996391794,16.03110848086182,8095.70905819984
2020-07-12,28637.0,849558.0,551,22674,280151.0,11452265.0,615.6197829762693,16.430382574472763,8298.7163841512
2020-07-13,28701.0,878259.0,500,23174,219103.0,11671368.0,636.4175429775898,16.792700263774886,8457.486169509526
2020-07-14,28498.0,906757.0,553,23727,286247.0,11957615.0,657.0682019970538,17.193423628143037,8664.910872728857
2020-07-15,29429.0,936186.0,582,24309,320161.0,12277776.0,678.3934965539983,17.61516141849071,8896.910860178172
2020-07-16,32695.0,968881.0,606,24915,326826.0,12604602.0,702.0854502574642,18.054290457924886,9133.740542425885
2020-07-17,34956.0,1003837.0,687,25602,333228.0,12937830.0,727.4158045519544,18.552114963026007,9375.209340367423
2020-07-18,34884.0,1038721.0,671,26273,361024.0,13298854.0,752.693985099185,19.038345302069455,9636.820103292643
2020-07-19,38902.0,1077623.0,543,26816,358127.0,13656981.0,780.8837505976476,19.431822312651565,9896.331597526047
2020-07-20,40425.0,1118048.0,681,27497,256039.0,13913020.0,810.1771357777244,19.925299005481058,10081.866515228501
2020-07-21,37148.0,1155196.0,587,28084,333395.0,14246415.0,837.095890822115,20.350659972721754,10323.456327278265
2020-07-22,37724.0,1192920.0,648,28732,343243.0,14589658.0,864.4320358445817,20.82022369805731,10572.182348536522
2020-07-23,45720.0,1238640.0,1129,29861,350823.0,14940481.0,897.562365354368,21.638337040501504,10826.401105964602
2020-07-24,49310.0,1287950.0,740,30601,352801.0,15293282.0,933.2941358733436,22.17456722066865,11082.05319217156
2020-07-25,48916.0,1336866.0,757,31358,420898.0,15714180.0,968.7404000531491,22.723116202272067,11387.05077375533
2020-07-26,48661.0,1385527.0,705,32063,442263.0,16156443.0,1004.0018822114105,23.233984144188064,11707.530190202982
2020-07-27,49931.0,1435458.0,708,32771,515472.0,16671915.0,1040.1836513004994,23.747025992239873,12081.059438082872
2020-07-28,47703.0,1483161.0,654,33425,528082.0,17199997.0,1074.7509327660578,24.220937529847053,12463.726338086963
2020-07-29,48513.0,1531674.0,768,34193,408855.0,17608852.0,1109.9051688882857,24.777457500615117,12759.997135806203
2020-07-30,52123.0,1583797.0,775,34968,446642.0,18055494.0,1147.6753387272752,25.33904991903341,13083.649730576763
2020-07-31,55078.0,1638875.0,779,35747,642588.0,18698082.0,1187.58680611004,25.90354087896612,13549.29172924331
2020-08-01,57118.0,1695993.0,764,36511,525689.0,19223771.0,1228.9765296651576,26.457162308219768,13930.224576786399
2020-08-02,54735.0,1750728.0,853,37364,463172.0,19686943.0,1268.6394471130611,27.075276286169192,14265.855394365286
2020-08-03,52972.0,1803700.0,771,38135,381027.0,20067970.0,1307.0248323884855,27.63397016307307,14541.961038768728
2020-08-04,52050.0,1855750.0,803,38938,661892.0,20729862.0,1344.7421038448367,28.215852372092282,15021.591398783852
2020-08-05,52509.0,1908259.0,857,39795,619652.0,21349514.0,1382.7919829399673,28.836864891556125,15470.613160406732
2020-08-06,56282.0,1964541.0,904,40699,664949.0,22014463.0,1423.5759113185716,29.491935273814367,15952.458730774251
2020-08-07,62538.0,2027079.0,886,41585,639042.0,22653505.0,1468.8931586257243,30.133962219257732,16415.531172388266
2020-08-08,61537.0,2088616.0,933,42518,598778.0,23252283.0,1513.485045918894,30.810047027495497,16849.426895118162
2020-08-09,64399.0,2153015.0,861,43379,719364.0,23971647.0,1560.150839665629,31.433958088473755,17370.70349961243
2020-08-10,62064.0,2215079.0,1007,44386,477023.0,24448670.0,1605.1246098033232,32.163665914728234,17716.371241820365
2020-08-11,53601.0,2268680.0,871,45257,698290.0,25146960.0,1643.9657907318897,32.79482332949254,18222.376880345928
2020-08-12,60963.0,2329643.0,834,46091,733449.0,25880409.0,1688.1417373177405,33.39916923524848,18753.859974147836
2020-08-13,66999.0,2396642.0,942,47033,830391.0,26710800.0,1736.6915830488467,34.08177576189368,19355.590670822396
2020-08-14,64553.0,2461195.0,1007,48040,848728.0,27559528.0,1783.4689706438867,34.811483588148164,19970.609006434424
2020-08-15,65002.0,2526197.0,996,49036,868679.0,28428207.0,1830.5717195239201,35.533220425238,20600.084542484987
2020-08-16,63490.0,2589687.0,944,49980,746608.0,29174815.0,1876.5788197115041,36.21727622264041,21141.10311323395
2020-08-17,57981.0,2647668.0,941,50921,731697.0,29906512.0,1918.593903598357,36.899158113907006,21671.31664585254
2020-08-18,55079.0,2702747.0,876,51797,899864.0,30806376.0,1958.5060956165005,37.53393870556433,22323.389936184878
2020-08-19,64531.0,2767278.0,1092,52889,801518.0,31607894.0,2005.2675412332114,38.32524053900017,22904.198235572996
2020-08-20,69652.0,2836930.0,977,53866,918470.0,32526364.0,2055.7398446237544,39.03320930389653,23569.75409175964
2020-08-21,68898.0,2905828.0,983,54849,805985.0,33332349.0,2105.6657729388303,39.7455258810645,24153.79933738399
2020-08-22,69878.0,2975706.0,945,55794,1023836.0,34356185.0,2156.301843924938,40.43030631384552,24895.70712487265
2020-08-23,69239.0,3044945.0,912,56706,801147.0,35157332.0,2206.4748729041175,41.091173779132596,25476.24658453531
2020-08-24,61408.0,3106353.0,836,57542,609917.0,35767249.0,2250.973282233447,41.696968955645744,25918.214020747477
2020-08-25,60975.0,3167328.0,848,58390,925383.0,36692632.0,2295.1579244438417,42.31145975670215,26588.779281306415
2020-08-26,67151.0,3234479.0,1059,59449,823992.0,37516624.0,2343.8179147524957,43.07884862264405,27185.873036193287
2020-08-27,75760.0,3310239.0,1023,60472,924998.0,38441622.0,2398.7162910355537,43.8201506149562,27856.15931213146
2020-08-28,77266.0,3387505.0,1057,61529,901338.0,39342960.0,2454.7059681987894,44.58609021014089,28509.300715011857
2020-08-29,76472.0,3463977.0,1021,62550,928761.0,40271721.0,2510.120284871414,45.32594293169583,29182.31379387972
2020-08-30,78761.0,3542738.0,948,63498,1055027.0,41326748.0,2567.193291925663,46.01289727061266,29946.823683462426
2020-08-31,78512.0,3621250.0,971,64469,846278.0,42173026.0,2624.08586477064,46.71651822323739,30560.066662396872
2020-09-01,69921.0,3691171.0,819,65288,1016920.0,43189946.0,2674.7530950780274,47.30999459831427,31296.962871607106
2020-09-02,78357.0,3769528.0,1045,66333,1012367.0,44202313.0,2731.533349439321,48.06723856895571,32030.559815938555
2020-09-03,83883.0,3853411.0,1043,67376,1172179.0,45374492.0,2792.317938902781,48.823033268839936,32879.962189395505
2020-09-04,83341.0,3936752.0,1096,68472,1169765.0,46544257.0,2852.709775991038,49.6172336437902,33727.615293048504
2020-09-05,86432.0,4023184.0,1089,69561,1059346.0,47603603.0,2915.3414610345603,50.40636157109022,34495.2548828314
2020-09-06,90632.0,4113816.0,1065,70626,1092654.0,48696257.0,2981.016614668221,51.17809824930375,35287.03062780485
2020-09-07,90802.0,4204618.0,1016,71642,720362.0,49416619.0,3046.8149563162438,51.91432779396567,35809.03041840697
2020-09-08,75809.0,4280427.0,1133,72775,1098621.0,50515240.0,3101.7488397328534,52.73533967792429,36605.13006268455
2020-09-09,89706.0,4370133.0,1115,73890,1154549.0,51669789.0,3166.7529810059264,53.54330812506802,37441.75711441671
2020-09-10,95735.0,4465868.0,1172,75062,1129756.0,52799545.0,3236.1259489766044,54.3925807887922,38260.41828120713
2020-09-11,96551.0,4562419.0,1209,76271,1163542.0,53963087.0,3306.090219416223,55.26866496152474,39103.56197889907
2020-09-12,97570.0,4659989.0,1201,77472,1091251.0,55054338.0,3376.7928933066396,56.13895205122844,39894.32106043634
2020-09-13,94372.0,4754361.0,1114,78586,1071702.0,56126040.0,3445.17818325628,56.946195862993584,40670.914244957276
2020-09-14,92071.0,4846432.0,1136,79722,978500.0,57104540.0,3511.896087199752,57.76938165308801,41379.96996292153
2020-09-15,83809.0,4930241.0,1054,80776,1072845.0,58177385.0,3572.6270536451957,58.533147342136886,42157.39140568021
2020-09-16,90123.0,5020364.0,1290,82066,1116842.0,59294227.0,3637.9333678711464,59.46792698053637,42966.694631191334
2020-09-17,97894.0,5118258.0,1132,83198,1136613.0,60430840.0,3708.8708236242305,60.28821422911638,43790.324622772845
2020-09-18,96424.0,5214682.0,1174,84372,1006615.0,61437455.0,3778.743065370767,61.13893616359777,44519.75346440657
2020-09-19,93337.0,5308019.0,1247,85619,881911.0,62319366.0,3846.378357703552,62.042556480717266,45158.81737578681
2020-09-20,92605.0,5400624.0,1133,86752,1206806.0,63526172.0,3913.4832169391984,62.863568364675885,46033.3116984987
2020-09-21,86961.0,5487585.0,1130,87882,731534.0,64257706.0,3976.4982340980027,63.68240634249869,46563.40711555058
2020-09-22,75083.0,5562668.0,1053,88935,933185.0,65190891.0,4030.9060322297455,64.44544739616896,47239.62598133338
2020-09-23,83347.0,5646015.0,1085,90020,953683.0,66144574.0,4091.3022171302737,65.23167678195458,47930.69842310682
2020-09-24,86508.0,5732523.0,1129,91149,1156569.0,67301143.0,4153.988974462571,66.04979012439877,48768.78923830376
2020-09-25,86052.0,5818575.0,1141,92290,1492409.0,68793552.0,4216.345298062223,66.87659909138623,49850.24159905115
2020-09-26,85362.0,5903937.0,1089,93379,1341535.0,70135087.0,4278.201623250639,67.66572701868625,50822.365321687
2020-09-27,88600.0,5992537.0,1124,94503,987861.0,71122948.0,4342.404317794976,68.48021718423743,51538.20435143037
2020-09-28,82170.0,6074707.0,1039,95542,709394.0,71832342.0,4401.9476068548865,69.23311334260724,52052.25634119996
2020-09-29,70589.0,6145296.0,776,96318,1142811.0,72975153.0,4453.098893595183,69.79543039640414,52880.37762285806
2020-09-30,80472.0,6225768.0,1179,97497,1086688.0,74061841.0,4511.411751782223,70.64977550777854,53667.83019316276
2020-10-01,86821.0,6312589.0,1181,98678,1423052.0,75484893.0,4574.325319988023,71.50556988991016,54699.02401795629
2020-10-02,81484.0,6394073.0,1095,99773,1097947.0,76582840.0,4633.371509178211,72.29904562948182,55494.63525798869
2020-10-03,79476.0,6473549.0,1069,100842,1132675.0,77715515.0,4690.962630528164,73.07368084920977,56315.41163544926
2020-10-04,75829.0,6549378.0,940,101782,1142131.0,78857646.0,4745.911006652344,73.75483810509776,57143.04016504991
2020-10-05,74442.0,6623820.0,903,102685,989860.0,79847506.0,4799.854313506402,74.4091838519774,57860.32774091511
2020-10-06,61267.0,6685087.0,884,103569,1089403.0,80936909.0,4844.250549247349,75.04976152666356,58649.747696272716
2020-10-07,72049.0,6757136.0,986,104555,1199857.0,82136766.0,4896.459803640407,75.76425200996735,59519.20652773868
2020-10-08,78524.0,6835660.0,971,105526,1194321.0,83331087.0,4953.361072109927,76.46787296259207,60384.65377774868
2020-10-09,70496.0,6906156.0,964,106490,1168705.0,84499792.0,5004.444967760011,77.16642146756656,61231.53876790036
2020-10-10,73272.0,6979428.0,926,107416,1164018.0,85663810.0,5057.540451221103,77.8374338281541,62075.02739203253
2020-10-11,74383.0,7053811.0,918,108334,1078544.0,86742354.0,5111.441004587822,78.5026491057128,62856.578531813866
2020-10-12,66732.0,7120543.0,816,109150,994851.0,87737205.0,5159.797372672841,79.09395157465387,63577.48276285369
2020-10-13,55342.0,7175885.0,706,109856,1073014.0,88810219.0,5199.900143795558,79.60554415194848,64355.02666899135
2020-10-14,63509.0,7239394.0,730,110586,1145015.0,89955234.0,5245.921012055335,80.13452797832957,65184.74504702389
2020-10-15,67708.0,7307102.0,680,111266,1136183.0,91091417.0,5294.984624269871,80.62728003578047,66008.0634453926
2020-10-16,63371.0,7370473.0,895,112161,1028622.0,92120039.0,5340.905492847402,81.27582869963128,66753.43933780327
2020-10-17,62212.0,7432685.0,837,112998,999090.0,93119129.0,5385.986509021129,81.88234851152302,67477.41529821299
2020-10-18,61871.0,7494556.0,1033,114031,970173.0,94089302.0,5430.8204245307525,82.63089685762122,68180.4369773796
2020-10-19,55722.0,7550278.0,579,114610,859786.0,94949088.0,5471.198557097338,83.05046074183308,68803.46833100823
2020-10-20,46790.0,7597068.0,587,115197,1032795.0,95981883.0,5505.1042464622315,83.47582170907377,69551.86812685382
2020-10-21,54044.0,7651112.0,717,115914,1083608.0,97065491.0,5544.266440863519,83.99538527553302,70337.08882019241
2020-10-22,55839.0,7706951.0,702,116616,1469984.0,98535475.0,5584.729355769402,84.5040793113132,71402.2912325746
2020-10-23,54366.0,7761317.0,690,117306,1442722.0,99978197.0,5624.1248827626005,85.00407772255014,72447.73863526528
2020-10-24,53370.0,7814687.0,650,117956,1269479.0,101247676.0,5662.79867291871,85.4750907186429,73367.64803106042
2020-10-25,50129.0,7864816.0,578,118534,1140905.0,102388581.0,5699.123919812762,85.89392996747615,74194.3881576869
2020-10-26,45148.0,7909964.0,480,119014,939309.0,103327890.0,5731.839757885987,86.2417549492062,74875.04469052829
2020-10-27,36470.0,7946434.0,488,119502,958116.0,104286006.0,5758.267210143684,86.59537701396506,75569.32944093508
2020-10-28,43893.0,7990327.0,508,120010,1066786.0,105352792.0,5790.07363081676,86.96349178629603,76342.36031793478
2020-10-29,49881.0,8040208.0,517,120527,1075760.0,106428552.0,5826.219168136919,87.33812827703443,77121.89407282209
2020-10-30,48648.0,8088856.0,563,121090,1164648.0,107593200.0,5861.4712300352585,87.74609799518862,77965.83921724277
