location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million
India,25-11-2022,44670830,347,409,530604,3,7.286,31521.082,0.245,0.289,374.41,0.002,0.005
India,26-11-2022,44671219,389,385.143,530608,4,5.429,31521.356,0.274,0.272,374.413,0.003,0.004
India,27-11-2022,44671562,343,363.857,530612,4,5.429,31521.598,0.242,0.257,374.416,0.003,0.004
India,28-11-2022,44671853,291,347.429,530614,2,4,31521.804,0.205,0.245,374.417,0.001,0.003
India,29-11-2022,44672068,215,336.143,530615,1,3.429,31521.955,0.152,0.237,374.418,0.001,0.002
India,30-11-2022,44672347,279,324.571,530620,5,3.429,31522.152,0.197,0.229,374.421,0.004,0.002
India,01-12-2022,44672638,291,307.857,530622,2,3,31522.358,0.205,0.217,374.423,0.001,0.002
India,02-12-2022,44672913,275,297.571,530624,2,2.857,31522.552,0.194,0.21,374.424,0.001,0.002
India,03-12-2022,44673166,253,278.143,530627,3,2.714,31522.73,0.179,0.196,374.426,0.002,0.002
India,04-12-2022,44673392,226,261.429,530628,1,2.286,31522.89,0.159,0.184,374.427,0.001,0.002
India,05-12-2022,44673618,226,252.143,530630,2,2.286,31523.049,0.159,0.178,374.428,0.001,0.002
India,06-12-2022,44673783,165,245,530633,3,2.571,31523.166,0.116,0.173,374.431,0.002,0.002
India,07-12-2022,44673949,166,228.857,530638,5,2.571,31523.283,0.117,0.161,374.434,0.004,0.002
India,08-12-2022,44674190,241,221.714,530647,9,3.571,31523.453,0.17,0.156,374.44,0.006,0.003
India,09-12-2022,44674439,249,218,530653,6,4.143,31523.629,0.176,0.154,374.445,0.004,0.003
India,10-12-2022,44674649,210,211.857,530654,1,3.857,31523.777,0.148,0.149,374.445,0.001,0.003
India,11-12-2022,44674822,173,204.286,530658,4,4.286,31523.899,0.122,0.144,374.448,0.003,0.003
India,12-12-2022,44674981,159,194.714,530658,0,4,31524.011,0.112,0.137,374.448,0,0.003
India,13-12-2022,44675095,114,187.429,530658,0,3.571,31524.091,0.08,0.132,374.448,0,0.003
India,14-12-2022,44675247,152,185.429,530658,0,2.857,31524.199,0.107,0.131,374.448,0,0.002
India,15-12-2022,44675447,200,179.571,530663,5,2.286,31524.34,0.141,0.127,374.452,0.004,0.002
India,16-12-2022,44675609,162,167.143,530663,0,1.429,31524.454,0.114,0.118,374.452,0,0.001
India,17-12-2022,44675776,167,161,530667,4,1.857,31524.572,0.118,0.114,374.455,0.003,0.001
India,18-12-2022,44675952,176,161.429,530672,5,2,31524.696,0.124,0.114,374.458,0.004,0.001
India,19-12-2022,44676087,135,158,530674,2,2.286,31524.791,0.095,0.111,374.46,0.001,0.002
India,20-12-2022,44676199,112,157.714,530677,3,2.714,31524.87,0.079,0.111,374.462,0.002,0.002
India,21-12-2022,44676330,131,154.714,530680,3,3.143,31524.963,0.092,0.109,374.464,0.002,0.002
India,22-12-2022,44676515,185,152.571,530681,1,2.571,31525.093,0.131,0.108,374.464,0.001,0.002
India,23-12-2022,44676678,163,152.714,530690,9,3.857,31525.208,0.115,0.108,374.471,0.006,0.003
India,24-12-2022,44676879,201,157.571,530691,1,3.429,31525.35,0.142,0.111,374.472,0.001,0.002
India,25-12-2022,44677106,227,164.857,530693,2,3,31525.51,0.16,0.116,374.473,0.001,0.002
India,26-12-2022,44677302,196,173.571,530695,2,3,31525.649,0.138,0.122,374.474,0.001,0.002
India,27-12-2022,44677459,157,180,530696,1,2.714,31525.76,0.111,0.127,374.475,0.001,0.002
India,28-12-2022,44677647,188,188.143,530696,0,2.286,31525.892,0.133,0.133,374.475,0,0.002
India,29-12-2022,44677915,268,200,530698,2,2.429,31526.081,0.189,0.141,374.476,0.001,0.002
India,30-12-2022,44678158,243,211.429,530699,1,1.286,31526.253,0.171,0.149,374.477,0.001,0.001
India,31-12-2022,44678384,226,215,530702,3,1.571,31526.412,0.159,0.152,374.479,0.002,0.001
India,01-01-2023,44678649,265,220.429,530705,3,1.714,31526.599,0.187,0.156,374.481,0.002,0.001
India,02-01-2023,44678822,173,217.143,530707,2,1.714,31526.721,0.122,0.153,374.483,0.001,0.001
India,03-01-2023,44678956,134,213.857,530707,0,1.571,31526.816,0.095,0.151,374.483,0,0.001
India,04-01-2023,44679131,175,212,530707,0,1.571,31526.939,0.123,0.15,374.483,0,0.001
India,05-01-2023,44679319,188,200.571,530710,3,1.714,31527.072,0.133,0.142,374.485,0.002,0.001
India,06-01-2023,44679547,228,198.429,530714,4,2.143,31527.233,0.161,0.14,374.488,0.003,0.002
India,07-01-2023,44679761,214,196.714,530718,4,2.286,31527.384,0.151,0.139,374.491,0.003,0.002
India,08-01-2023,44679924,163,182.143,530720,2,2.143,31527.499,0.115,0.129,374.492,0.001,0.002
India,09-01-2023,44680094,170,181.714,530721,1,2,31527.619,0.12,0.128,374.493,0.001,0.001
India,10-01-2023,44680215,121,179.857,530722,1,2.143,31527.704,0.085,0.127,374.493,0.001,0.002
India,11-01-2023,44680386,171,179.286,530722,0,2.143,31527.825,0.121,0.127,374.493,0,0.002
India,12-01-2023,44680583,197,180.571,530723,1,1.857,31527.964,0.139,0.127,374.494,0.001,0.001
India,13-01-2023,44680757,174,172.857,530725,2,1.571,31528.087,0.123,0.122,374.496,0.001,0.001
India,14-01-2023,44680936,179,167.857,530726,1,1.143,31528.213,0.126,0.118,374.496,0.001,0.001
India,15-01-2023,44681040,104,159.429,530726,0,0.857,31528.286,0.073,0.112,374.496,0,0.001
India,16-01-2023,44681154,114,151.429,530726,0,0.714,31528.367,0.08,0.107,374.496,0,0.001
India,17-01-2023,44681233,79,145.429,530726,0,0.571,31528.423,0.056,0.103,374.496,0,0
India,18-01-2023,44681371,138,140.714,530728,2,0.857,31528.52,0.097,0.099,374.498,0.001,0.001
India,19-01-2023,44681505,134,131.714,530728,0,0.714,31528.615,0.095,0.093,374.498,0,0.001
India,20-01-2023,44681650,145,127.571,530728,0,0.429,31528.717,0.102,0.09,374.498,0,0
India,21-01-2023,44681781,131,120.714,530730,2,0.571,31528.809,0.092,0.085,374.499,0.001,0
India,22-01-2023,44681921,140,125.857,530733,3,1,31528.908,0.099,0.089,374.501,0.002,0.001
India,23-01-2023,44682015,94,123,530735,2,1.286,31528.974,0.066,0.087,374.503,0.001,0.001
India,24-01-2023,44682104,89,124.429,530737,2,1.571,31529.037,0.063,0.088,374.504,0.001,0.001
India,25-01-2023,44682206,102,119.286,530737,0,1.286,31529.109,0.072,0.084,374.504,0,0.001
India,26-01-2023,44682338,132,119,530738,1,1.429,31529.202,0.093,0.084,374.505,0.001,0.001
India,27-01-2023,44682437,99,112.429,530739,1,1.571,31529.272,0.07,0.079,374.505,0.001,0.001
India,28-01-2023,44682530,93,107,530739,0,1.286,31529.338,0.066,0.076,374.505,0,0.001
India,29-01-2023,44682639,109,102.571,530740,1,1,31529.415,0.077,0.072,374.506,0.001,0.001
India,30-01-2023,44682719,80,100.571,530740,0,0.714,31529.471,0.056,0.071,374.506,0,0.001
India,31-01-2023,44682784,65,97.143,530740,0,0.429,31529.517,0.046,0.069,374.506,0,0
India,01-02-2023,44682895,111,98.429,530740,0,0.429,31529.595,0.078,0.069,374.506,0,0
India,02-02-2023,44683023,128,97.857,530741,1,0.429,31529.686,0.09,0.069,374.507,0.001,0
India,03-02-2023,44683122,99,97.857,530741,0,0.286,31529.756,0.07,0.069,374.507,0,0
India,04-02-2023,44683250,128,102.857,530741,0,0.286,31529.846,0.09,0.073,374.507,0,0
India,05-02-2023,44683363,113,103.429,530745,4,0.714,31529.926,0.08,0.073,374.51,0.003,0.001
India,06-02-2023,44683454,91,105,530745,0,0.714,31529.99,0.064,0.074,374.51,0,0.001
India,07-02-2023,44683543,89,108.429,530745,0,0.714,31530.053,0.063,0.077,374.51,0,0.001
India,08-02-2023,44683639,96,106.286,530746,1,0.857,31530.12,0.068,0.075,374.51,0.001,0.001
India,09-02-2023,44683748,109,103.571,530748,2,1,31530.197,0.077,0.073,374.512,0.001,0.001
India,10-02-2023,44683862,114,105.714,530750,2,1.286,31530.278,0.08,0.075,374.513,0.001,0.001
India,11-02-2023,44683994,132,106.286,530750,0,1.286,31530.371,0.093,0.075,374.513,0,0.001
India,12-02-2023,44684118,124,107.857,530750,0,0.714,31530.458,0.087,0.076,374.513,0,0.001
India,13-02-2023,44684197,79,106.143,530750,0,0.714,31530.514,0.056,0.075,374.513,0,0.001
India,14-02-2023,44684274,77,104.429,530753,3,1.143,31530.568,0.054,0.074,374.515,0.002,0.001
India,15-02-2023,44684376,102,105.286,530756,3,1.429,31530.64,0.072,0.074,374.517,0.002,0.001
India,16-02-2023,44684502,126,107.714,530757,1,1.286,31530.729,0.089,0.076,374.518,0.001,0.001
India,17-02-2023,44684658,156,113.714,530757,0,1,31530.839,0.11,0.08,374.518,0,0.001
India,18-02-2023,44684775,117,111.571,530757,0,1,31530.922,0.083,0.079,374.518,0,0.001
India,19-02-2023,44684917,142,114.143,530760,3,1.429,31531.022,0.1,0.081,374.52,0.002,0.001
India,20-02-2023,44685037,120,120,530761,1,1.571,31531.107,0.085,0.085,374.521,0.001,0.001
India,21-02-2023,44685132,95,122.571,530761,0,1.143,31531.174,0.067,0.086,374.521,0,0.001
India,22-02-2023,44685257,125,125.857,530762,1,0.857,31531.262,0.088,0.089,374.522,0.001,0.001
India,23-02-2023,44685450,193,135.429,530763,1,0.857,31531.398,0.136,0.096,374.522,0.001,0.001
India,24-02-2023,44685619,169,137.286,530764,1,1,31531.517,0.119,0.097,374.523,0.001,0.001
India,25-02-2023,44685799,180,146.286,530764,0,1,31531.644,0.127,0.103,374.523,0,0.001
India,26-02-2023,44686017,218,157.143,530769,5,1.286,31531.798,0.154,0.111,374.527,0.004,0.001
India,27-02-2023,44686202,185,166.429,530770,1,1.286,31531.929,0.131,0.117,374.527,0.001,0.001
India,28-02-2023,44686371,169,177,530771,1,1.429,31532.048,0.119,0.125,374.528,0.001,0.001
India,01-03-2023,44686611,240,193.429,530772,1,1.429,31532.217,0.169,0.136,374.529,0.001,0.001
India,02-03-2023,44686879,268,204.143,530772,0,1.286,31532.407,0.189,0.144,374.529,0,0.001
India,03-03-2023,44687162,283,220.429,530772,0,1.143,31532.606,0.2,0.156,374.529,0,0.001
India,04-03-2023,44687496,334,242.429,530775,3,1.571,31532.842,0.236,0.171,374.531,0.002,0.001
India,05-03-2023,44687820,324,257.571,530775,0,0.857,31533.071,0.229,0.182,374.531,0,0.001
India,06-03-2023,44688101,281,271.286,530775,0,0.714,31533.269,0.198,0.191,374.531,0,0.001
India,07-03-2023,44688367,266,285.143,530775,0,0.571,31533.457,0.188,0.201,374.531,0,0
India,08-03-2023,44688693,326,297.429,530775,0,0.429,31533.687,0.23,0.21,374.531,0,0
India,09-03-2023,44689072,379,313.286,530776,1,0.571,31533.954,0.267,0.221,374.532,0.001,0
India,10-03-2023,44689512,440,335.714,530779,3,1,31534.264,0.31,0.237,374.534,0.002,0.001
India,11-03-2023,44689968,456,353.143,530780,1,0.714,31534.586,0.322,0.249,374.534,0.001,0.001
India,12-03-2023,44690492,524,381.714,530781,1,0.857,31534.956,0.37,0.269,374.535,0.001,0.001
India,13-03-2023,44690936,444,405,530782,1,1,31535.269,0.313,0.286,374.536,0.001,0.001
India,14-03-2023,44691338,402,424.429,530784,2,1.286,31535.553,0.284,0.299,374.537,0.001,0.001
India,15-03-2023,44691956,618,466.143,530789,5,2,31535.989,0.436,0.329,374.541,0.004,0.001
India,16-03-2023,44692710,754,519.714,530790,1,2,31536.521,0.532,0.367,374.541,0.001,0.001
India,17-03-2023,44693506,796,570.571,530795,5,2.286,31537.083,0.562,0.403,374.545,0.004,0.002
India,18-03-2023,44694349,843,625.857,530799,4,2.714,31537.678,0.595,0.442,374.548,0.003,0.002
India,19-03-2023,44695420,1071,704,530802,3,3,31538.433,0.756,0.497,374.55,0.002,0.002
India,20-03-2023,44696338,918,771.714,530806,4,3.429,31539.081,0.648,0.545,374.553,0.003,0.002
India,21-03-2023,44696984,646,806.571,530808,2,3.429,31539.537,0.456,0.569,374.554,0.001,0.002
India,22-03-2023,44698118,1134,880.286,530813,5,3.429,31540.337,0.8,0.621,374.558,0.004,0.002
India,23-03-2023,44699418,1300,958.286,530816,3,3.714,31541.254,0.917,0.676,374.56,0.002,0.003
India,24-03-2023,44700667,1249,1023,530818,2,3.286,31542.136,0.881,0.722,374.561,0.001,0.002
India,25-03-2023,44702257,1590,1129.714,530824,6,3.571,31543.258,1.122,0.797,374.565,0.004,0.003
India,26-03-2023,44704147,1890,1246.714,530831,7,4.143,31544.591,1.334,0.88,374.57,0.005,0.003
India,27-03-2023,44705952,1805,1373.429,530837,6,4.429,31545.865,1.274,0.969,374.575,0.004,0.003
India,28-03-2023,44707525,1573,1505.857,530841,4,4.714,31546.975,1.11,1.063,374.577,0.003,0.003
India,29-03-2023,44709676,2151,1651.143,530848,7,5,31548.493,1.518,1.165,374.582,0.005,0.004
India,30-03-2023,44712692,3016,1896.286,530862,14,6.571,31550.621,2.128,1.338,374.592,0.01,0.005
India,31-03-2023,44715786,3094,2159.857,530867,5,7,31552.804,2.183,1.524,374.596,0.004,0.005
India,01-04-2023,44718781,2995,2360.571,530876,9,7.429,31554.918,2.113,1.666,374.602,0.006,0.005
India,02-04-2023,44722605,3824,2636.857,530881,5,7.143,31557.616,2.698,1.861,374.606,0.004,0.005
India,03-04-2023,44726246,3641,2899.143,530892,11,7.857,31560.185,2.569,2.046,374.613,0.008,0.006
India,04-04-2023,44729284,3038,3108.429,530901,9,8.571,31562.329,2.144,2.193,374.62,0.006,0.006
India,05-04-2023,44733719,4435,3434.714,530916,15,9.714,31565.458,3.129,2.424,374.63,0.011,0.007
India,06-04-2023,44739054,5335,3766,530929,13,9.571,31569.223,3.765,2.657,374.639,0.009,0.007
India,07-04-2023,44745104,6050,4188.286,530943,14,10.857,31573.492,4.269,2.955,374.649,0.01,0.008
India,08-04-2023,44751259,6155,4639.714,530954,11,11.143,31577.835,4.343,3.274,374.657,0.008,0.008
India,09-04-2023,44756616,5357,4858.714,530965,11,12,31581.615,3.78,3.428,374.665,0.008,0.008
India,10-04-2023,44762496,5880,5178.571,530979,14,12.429,31585.764,4.149,3.654,374.675,0.01,0.009
India,11-04-2023,44768172,5676,5555.429,531000,21,14.143,31589.769,4.005,3.92,374.69,0.015,0.01
India,12-04-2023,44776002,7830,6040.429,531016,16,14.286,31595.294,5.525,4.262,374.701,0.011,0.01
India,13-04-2023,44786160,10158,6729.429,531035,19,15.143,31602.462,7.168,4.748,374.714,0.013,0.011
India,14-04-2023,44797269,11109,7452.143,531064,29,17.286,31610.301,7.839,5.258,374.735,0.02,0.012
India,15-04-2023,44808022,10753,8109,531091,27,19.571,31617.889,7.588,5.722,374.754,0.019,0.014
India,16-04-2023,44818115,10093,8785.571,531114,23,21.286,31625.011,7.122,6.199,374.77,0.016,0.015
India,17-04-2023,44827226,9111,9247.143,531141,27,23.143,31631.44,6.429,6.525,374.789,0.019,0.016
India,18-04-2023,44834859,7633,9526.714,531152,11,21.714,31636.826,5.386,6.722,374.797,0.008,0.015
India,19-04-2023,44845401,10542,9914.143,531190,38,24.857,31644.264,7.439,6.996,374.824,0.027,0.018
India,20-04-2023,44857992,12591,10261.714,531230,40,27.857,31653.149,8.885,7.241,374.852,0.028,0.02
India,21-04-2023,44869684,11692,10345,531258,28,27.714,31661.399,8.25,7.3,374.872,0.02,0.02
India,22-04-2023,44881877,12193,10550.714,531300,42,29.857,31670.003,8.604,7.445,374.901,0.03,0.021
India,23-04-2023,44891989,10112,10553.429,531329,29,30.714,31677.138,7.135,7.447,374.922,0.02,0.022
India,24-04-2023,44898893,6904,10238.143,531345,16,29.143,31682.01,4.872,7.224,374.933,0.011,0.021
India,25-04-2023,44905827,6934,10138.286,531369,24,31,31686.903,4.893,7.154,374.95,0.017,0.022
India,26-04-2023,44915456,9629,10007.857,531398,29,29.714,31693.697,6.795,7.062,374.97,0.02,0.021
India,27-04-2023,44924811,9355,9545.571,531424,26,27.714,31700.299,6.601,6.736,374.989,0.018,0.02
India,28-04-2023,44932344,7533,8951.429,531468,44,30,31705.614,5.316,6.316,375.02,0.031,0.021
India,29-04-2023,44939515,7171,8234,531508,40,29.714,31710.674,5.06,5.81,375.048,0.028,0.021
India,30-04-2023,44945389,5874,7628.571,531533,25,29.143,31714.819,4.145,5.383,375.066,0.018,0.021
India,01-05-2023,44949671,4282,7254,531547,14,28.857,31717.841,3.022,5.119,375.076,0.01,0.02
India,02-05-2023,44952996,3325,6738.429,531564,17,27.857,31720.187,2.346,4.755,375.088,0.012,0.02
India,03-05-2023,44956716,3720,5894.286,531584,20,26.571,31722.812,2.625,4.159,375.102,0.014,0.019
India,04-05-2023,44960678,3962,5123.857,531606,22,26,31725.607,2.796,3.616,375.117,0.016,0.018
India,05-05-2023,44964289,3611,4563.571,531642,36,24.857,31728.155,2.548,3.22,375.143,0.025,0.018
India,06-05-2023,44967250,2961,3962.143,531659,17,21.571,31730.245,2.089,2.796,375.155,0.012,0.015
India,07-05-2023,44969630,2380,3463,531680,21,21,31731.924,1.679,2.444,375.169,0.015,0.015
India,08-05-2023,44971469,1839,3114,531692,12,20.714,31733.222,1.298,2.197,375.178,0.008,0.015
India,09-05-2023,44972800,1331,2829.143,531707,15,20.429,31734.161,0.939,1.996,375.188,0.011,0.014
